date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,new_beneficiaries
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,434,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,236,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,441,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,603,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,438,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,54,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,117,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,47,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,91,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,106,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,588,588
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,397,397
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,189,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,78,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,166,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,273,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,51,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,1102,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,312,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,161,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,169,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,185,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,53,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,451,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,254,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,295,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,478,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,553,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,266,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,379,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,112,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,554,554
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,557,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,844,844
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,1049,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,888,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,515,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,3011,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,82,82
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,740,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,894,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,19,19
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,203,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,280,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,296,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,182,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,68,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,40,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,183,183
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,388,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,35,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,183,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,71,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,2420,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,588,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,517,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,43,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,105,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,227,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,551,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,284,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,269,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,1350,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,303,303
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,789,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,1611,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,658,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,68,68
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,98,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,280,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1067,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,867,867
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,675,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,169,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,192,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,85,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,430,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,180,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,272,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,351,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,361,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,240,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,270,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,142,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1592,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,2432,2432
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1387,1387
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,455,455
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,21,21
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,14,14
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,11,11
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,68,68
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,61,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,115,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,54,54
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,74,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,70,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,48,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,132,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,238,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,389,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,567,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,24,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,126,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,24,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,115,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,101,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,60,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,65,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,13,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,461,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,11,11
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,221,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,24,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,434,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,236,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,441,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,603,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,438,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,54,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,118,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,46,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,91,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,104,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,581,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,394,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,188,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,78,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,166,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,273,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,51,0
2022-06-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,666,0
